review_id,text,category,polarity,aspect.term,aspect.location,sentiment.term,sentiment.location,sentiment.type
ex_0755,"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa. Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto. Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora. O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça. No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente! As condições deste banheiro eram piores do que o primeiro. Solicitamos falar com a gerente, mais de cinco vezes. No entanto, não fomos atendidas! Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!! O hotel é pessimo, tanto em atendimento quanto em acomodações. Não recomendo a ninguém!",structure,NEG,dações,"[1076, 1082]",pessimo,"[1031, 1038]",explicit
ex_0755,"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa. Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto. Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora. O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça. No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente! As condições deste banheiro eram piores do que o primeiro. Solicitamos falar com a gerente, mais de cinco vezes. No entanto, não fomos atendidas! Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!! O hotel é pessimo, tanto em atendimento quanto em acomodações. Não recomendo a ninguém!",structure,NEG,banheiro,"[816, 824]",piores,"[830, 836]",explicit
ex_0755,"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa. Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto. Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora. O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça. No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente! As condições deste banheiro eram piores do que o primeiro. Solicitamos falar com a gerente, mais de cinco vezes. No entanto, não fomos atendidas! Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!! O hotel é pessimo, tanto em atendimento quanto em acomodações. Não recomendo a ninguém!",structure,NEG,chuveiro,"[763, 771]",só havia uma regulagem,"[737, 759]",explicit
ex_1705,"O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos. Eles têm tudo o que se precisa de um hotel, só falta um frigobar no quarto, mas esse não é um costume das hospedagens em NY. Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos). Quando voltar quero ficar lá novamente e recomendo!",structure,POS,instalações,"[49, 60]",boas,"[44, 48]",explicit
ex_1705,"O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos. Eles têm tudo o que se precisa de um hotel, só falta um frigobar no quarto, mas esse não é um costume das hospedagens em NY. Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos). Quando voltar quero ficar lá novamente e recomendo!",service,POS,funcionários,"[65, 77]",preparados,"[86, 96]",explicit
ex_1705,"O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos. Eles têm tudo o que se precisa de um hotel, só falta um frigobar no quarto, mas esse não é um costume das hospedagens em NY. Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos). Quando voltar quero ficar lá novamente e recomendo!",service,POS,funcionários,"[65, 77]",solícitos,"[99, 108]",explicit
ex_1705,"O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos. Eles têm tudo o que se precisa de um hotel, só falta um frigobar no quarto, mas esse não é um costume das hospedagens em NY. Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos). Quando voltar quero ficar lá novamente e recomendo!",service,NEG,café da manhã,"[255, 268]",oferecem,"[246, 254]",explicit
ex_0071,"Estive neste hotel em novembro de 2009, foi horrivel... os quartoa cheiravam mal, e as pessoas com muito mau aspecto. Quando chegamos ao hotel estavam todos descalços à entrada... Pensavamos que iamos para o hotel riviera que existe na champ elysées, e fomos para uma autêntica espelunca!!! Por favor fujam deste hotel, que de hotel não tem nada!",general,NEG,hotel,"[13, 18]",horrivel,"[44, 52]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",location,POS,localizacao,"[20, 31]",excelente,"[10, 19]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",general,NEG,Hotel,"[0, 5]",mal cuidado,"[71, 82]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",structure,NEG,Quarto,"[84, 90]",antigo,"[91, 97]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",structure,NEG,Quarto,"[84, 90]",defeitos,"[103, 111]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",structure,NEG,banheiro,"[140, 148]",antigo,"[149, 155]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",price,NEG,preco,"[428, 433]",ha melhores,"[434, 445]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",structure,NEG,armario,"[131, 138]",mofo,"[123, 127]",explicit
ex_1474,"Hotel tem excelente localizacao, porem nao gostamos pois achamos muito mal cuidado. Quarto antigo, com defeitos aparentes, mofo no armario, banheiro antigo, pintura velha. Reclamamos e pedimos para mudar de quarto, porem nos foi dito que nao havia quartos disponiveis para mudanca. Fiquei muito decepcionada pois falaram que foi todo reformado, soh se foi no lobby do hotel, pois o nosso quarto estava muito a desejar. Por este preco ha melhores opcoes em NY . Nesse nao fico mais.",structure,NEG,pintura,"[157, 164]",velha,"[165, 170]",explicit
ex_1338,"Hotel com localização excelente, entre as praças Vendome e Concorde, ao lado do Hotel Ritz. Vista bacana da janela, a praça Vendome iluminada a noite, clima muito romântico. Os quartos e as escadas do hotel estavam sempre cheirosos, tudo muito limpo e arrumado, staff educado e gentil, absolutamente nada a reclamar. Fico lá de novo tranquilamente.  Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",location,POS,localização,"[10, 21]",excelente,"[22, 31]",explicit
ex_1338,"Hotel com localização excelente, entre as praças Vendome e Concorde, ao lado do Hotel Ritz. Vista bacana da janela, a praça Vendome iluminada a noite, clima muito romântico. Os quartos e as escadas do hotel estavam sempre cheirosos, tudo muito limpo e arrumado, staff educado e gentil, absolutamente nada a reclamar. Fico lá de novo tranquilamente.  Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",structure,POS,escadas,"[190, 197]",cheirosos,"[222, 231]",explicit
ex_1338,"Hotel com localização excelente, entre as praças Vendome e Concorde, ao lado do Hotel Ritz. Vista bacana da janela, a praça Vendome iluminada a noite, clima muito romântico. Os quartos e as escadas do hotel estavam sempre cheirosos, tudo muito limpo e arrumado, staff educado e gentil, absolutamente nada a reclamar. Fico lá de novo tranquilamente.  Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",structure,POS,quartos,"[177, 184]",cheirosos,"[222, 231]",explicit
ex_1338,"Hotel com localização excelente, entre as praças Vendome e Concorde, ao lado do Hotel Ritz. Vista bacana da janela, a praça Vendome iluminada a noite, clima muito romântico. Os quartos e as escadas do hotel estavam sempre cheirosos, tudo muito limpo e arrumado, staff educado e gentil, absolutamente nada a reclamar. Fico lá de novo tranquilamente.  Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",structure,POS,escadas,"[190, 197]",limpo,"[244, 249]",explicit
ex_1338,"Hotel com localização excelente, entre as praças Vendome e Concorde, ao lado do Hotel Ritz. Vista bacana da janela, a praça Vendome iluminada a noite, clima muito romântico. Os quartos e as escadas do hotel estavam sempre cheirosos, tudo muito limpo e arrumado, staff educado e gentil, absolutamente nada a reclamar. Fico lá de novo tranquilamente.  Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",structure,POS,quartos,"[177, 184]",limpo,"[244, 249]",explicit
